Mesure (Unité de mesure combinée)_x,Domaine,Année,Nombre d'emplois,Mesure (Unité de mesure combinée)_y,Paramètre,Valeur
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",2020,1.65,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",2020,1.65,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",2020,1.65,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),2020,18.34,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),2020,18.34,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),2020,18.34,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,2020,80.01,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,2020,80.01,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,2020,80.01,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Eco-activités,2021,745641.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Eco-activités,2021,745641.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Eco-activités,2021,745641.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Protection de l'environnement,2021,366318.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Protection de l'environnement,2021,366318.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Protection de l'environnement,2021,366318.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Air,2021,12464.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Air,2021,12464.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Air,2021,12464.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Eaux_usées,2021,57741.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Eaux_usées,2021,57741.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Eaux_usées,2021,57741.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Déchets,2021,101973.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Déchets,2021,101973.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Déchets,2021,101973.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Déchets_radio,2021,3541.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Déchets_radio,2021,3541.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Déchets_radio,2021,3541.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Sols et masses d'eau,2021,151839.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Sols et masses d'eau,2021,151839.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Sols et masses d'eau,2021,151839.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Bruit,2021,5438.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Bruit,2021,5438.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Bruit,2021,5438.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,"Nature, biodiversité, paysages",2021,33323.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,"Nature, biodiversité, paysages",2021,33323.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,"Nature, biodiversité, paysages",2021,33323.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Gestion des ressources naturelles,2021,285898.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Gestion des ressources naturelles,2021,285898.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Gestion des ressources naturelles,2021,285898.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,gestion_eau,2021,4508.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,gestion_eau,2021,4508.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,gestion_eau,2021,4508.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,gestion_forêt,2021,10484.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,gestion_forêt,2021,10484.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,gestion_forêt,2021,10484.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,recup,2021,34216.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,recup,2021,34216.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,recup,2021,34216.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,EnR,2021,109781.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,EnR,2021,109781.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,EnR,2021,109781.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Maîtrise énergie,2021,126908.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Maîtrise énergie,2021,126908.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Maîtrise énergie,2021,126908.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Activités transversales,2021,93426.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Activités transversales,2021,93426.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Activités transversales,2021,93426.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Ingénierie,2021,13653.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Ingénierie,2021,13653.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Ingénierie,2021,13653.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,R&D,2021,27048.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,R&D,2021,27048.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,R&D,2021,27048.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Serv gaux,2021,52724.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Serv gaux,2021,52724.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Serv gaux,2021,52724.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Activités périphériques,2021,422119.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Activités périphériques,2021,422119.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Activités périphériques,2021,422119.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2021,41808.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2021,41808.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2021,41808.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Transports longue distance,2021,275849.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Transports longue distance,2021,275849.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Transports longue distance,2021,275849.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2021,104461.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2021,104461.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2021,104461.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2021,151839.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2021,151839.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2021,151839.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les éco-activités ,Maîtrise de l'énergie,2021,126908.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les éco-activités ,Maîtrise de l'énergie,2021,126908.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les éco-activités ,Maîtrise de l'énergie,2021,126908.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les éco-activités ,Energies renouvelables,2021,109781.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
Emploi dans les éco-activités ,Energies renouvelables,2021,109781.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.23
Emploi dans les éco-activités ,Energies renouvelables,2021,109781.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.11
Emploi dans les éco-activités ,Collecte et traitement des déchets,2021,101973.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.66
